id_cp_interaction,interacting_pair,partner_a,partner_b,gene_a,gene_aName,gene_b,gene_bName,secreted,receptor_a,receptor_b,annotation_strategy,is_integrin,rank,interacting_cell,value,id,PreNonEffectiveScore,PostNonEffectiveScore,NonEffectiveRatio,NonEffectiveFoldChange,PreEffectiveScore,PostEffectiveScore,EffectiveRatio,EffectiveFoldChange,EffectiveVsNonEffectiveRatio,FoldChange(EffectiveCombineNonEffective),FoldChange,LigandCellset,ReceptorCellset
CPI-SS014958F32,LGALS9_CD47,simple:O00182,simple:Q08722,ENSG00000168961,LGALS9,ENSG00000196776,CD47,TRUE,FALSE,TRUE,InnateDB-All,FALSE,0.114,DCs.CD4_T_cells,0.927,LGALS9_CD47-DCs.CD4_T_cells,0.927,1.25,1.348435814,0.5-2,1.038,1.572,1.514450867,0.5-2,1.123116763,0.5-2,0.5-2,DCs,CD4_T_cells
CPI-SS0339AE950,SIRPA_CD47,simple:P78324,simple:Q08722,ENSG00000198053,SIRPA,ENSG00000196776,CD47,FALSE,TRUE,TRUE,curated,FALSE,0.13,DCs.CD4_T_cells,1.309,SIRPA_CD47-DCs.CD4_T_cells,1.309,1.463,1.117647059,0.5-2,0.973,1.636,1.681397739,0.5-2,1.504408503,0.5-2,0.5-2,DCs,CD4_T_cells
CPI-SS0302E8E8F,CD74_COPA,simple:P04233,simple:P53621,ENSG00000019582,CD74,ENSG00000122218,COPA,TRUE,TRUE,FALSE,"IMEx,IntAct",FALSE,0.222,DCs.CD4_T_cells,102.126,CD74_COPA-DCs.CD4_T_cells,102.126,116.194,1.137751405,0.5-2,143.726,113.367,0.788771691,0.5-2,0.693272439,0.5-2,0.5-2,DCs,CD4_T_cells
CPI-SS0ABC5C1B8,CD74_MIF,simple:P04233,simple:P14174,ENSG00000019582,CD74,ENSG00000240972,MIF,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,0.225,DCs.CD4_T_cells,104.914,CD74_MIF-DCs.CD4_T_cells,104.914,119.652,1.140476962,0.5-2,146.244,115.757,0.791533328,0.5-2,0.694037104,0.5-2,0.5-2,DCs,CD4_T_cells
CPI-SS076FEB261,FLT3_FLT3LG,simple:P36888,simple:P49771,ENSG00000122025,FLT3,ENSG00000090554,FLT3LG,TRUE,TRUE,FALSE,curated,FALSE,0.009,DCs.CD8_act_T_cells,0.82,FLT3_FLT3LG-DCs.CD8_act_T_cells,0.82,0.933,1.137804878,0.5-2,1.398,1.41,1.008583691,0.5-2,0.886429396,0.5-2,0.5-2,DCs,CD8_act_T_cells
CPI-SS00A8596B5,PVR_TNFSF9,simple:P15151,simple:P41273,ENSG00000073008,PVR,ENSG00000125657,TNFSF9,TRUE,TRUE,FALSE,InnateDB-All,FALSE,0.025,DCs.CD8_act_T_cells,3.046,PVR_TNFSF9-DCs.CD8_act_T_cells,3.046,1.701,0.558437295,0.5-2,1.406,1.609,1.144381223,0.5-2,2.04925644,0.5-2,>2 or <0.5,DCs,CD8_act_T_cells
CPI-SS0B84DAE3D,PVR_CD96,simple:P15151,simple:P40200,ENSG00000073008,PVR,ENSG00000153283,CD96,TRUE,TRUE,TRUE,curated,FALSE,0.043,DCs.CD8_act_T_cells,1.097,PVR_CD96-DCs.CD8_act_T_cells,1.097,2.041,1.860528715,0.5-2,1.132,2.128,1.879858657,0.5-2,1.010389489,0.5-2,0.5-2,DCs,CD8_act_T_cells
CPI-SS028784FC6,HLA-DPA1_TNFSF9,simple:HLADPA1,simple:P41273,ENSG00000231389,HLA-DPA1,ENSG00000125657,TNFSF9,TRUE,TRUE,FALSE,InnateDB-All,FALSE,0.052,DCs.CD8_act_T_cells,19.619,HLA-DPA1_TNFSF9-DCs.CD8_act_T_cells,19.619,19.142,0.975686834,0.5-2,19.93,20.974,1.052383342,0.5-2,1.07860771,0.5-2,0.5-2,DCs,CD8_act_T_cells
CPI-SS014958F32,LGALS9_CD47,simple:O00182,simple:Q08722,ENSG00000168961,LGALS9,ENSG00000196776,CD47,TRUE,FALSE,TRUE,InnateDB-All,FALSE,0.114,DCs.CD8_act_T_cells,0.988,LGALS9_CD47-DCs.CD8_act_T_cells,0.988,1.233,1.247975709,0.5-2,0.987,1.113,1.127659574,0.5-2,0.903590964,0.5-2,0.5-2,DCs,CD8_act_T_cells
CPI-SS0339AE950,SIRPA_CD47,simple:P78324,simple:Q08722,ENSG00000198053,SIRPA,ENSG00000196776,CD47,FALSE,TRUE,TRUE,curated,FALSE,0.13,DCs.CD8_act_T_cells,1.37,SIRPA_CD47-DCs.CD8_act_T_cells,1.37,1.446,1.055474453,0.5-2,0.922,1.178,1.277657267,0.5-2,1.210505156,0.5-2,0.5-2,DCs,CD8_act_T_cells
CPI-SS0302E8E8F,CD74_COPA,simple:P04233,simple:P53621,ENSG00000019582,CD74,ENSG00000122218,COPA,TRUE,TRUE,FALSE,"IMEx,IntAct",FALSE,0.222,DCs.CD8_act_T_cells,102.246,CD74_COPA-DCs.CD8_act_T_cells,102.246,116.276,1.137218082,0.5-2,,,,,0.879338814,0.5-2,0.5-2,DCs,CD8_act_T_cells
CPI-SS061A7E099,CD55_ADGRE5,simple:P08174,simple:P48960,ENSG00000196352,CD55,ENSG00000123146,ADGRE5,TRUE,TRUE,TRUE,curated,FALSE,0.225,DCs.CD8_act_T_cells,2.326,CD55_ADGRE5-DCs.CD8_act_T_cells,2.326,2.777,1.193895099,0.5-2,2.9,2.847,0.981724138,0.5-2,0.822286764,0.5-2,0.5-2,DCs,CD8_act_T_cells
CPI-SS0ABC5C1B8,CD74_MIF,simple:P04233,simple:P14174,ENSG00000019582,CD74,ENSG00000240972,MIF,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,0.225,DCs.CD8_act_T_cells,104.112,CD74_MIF-DCs.CD8_act_T_cells,104.112,118.911,1.142144998,0.5-2,145.585,116.805,0.802314799,0.5-2,0.702463173,0.5-2,0.5-2,DCs,CD8_act_T_cells
CPI-SS00A6D366F,ADORA2A_NAMPT,simple:P29274,simple:P43490,ENSG00000128271,ADORA2A,ENSG00000105835,NAMPT,TRUE,TRUE,FALSE,"I2D,IMEx,InnateDB-All,MINT",FALSE,0.015,DCs.CD8_ex_T_cells,1.443,ADORA2A_NAMPT-DCs.CD8_ex_T_cells,1.443,1.156,0.801108801,0.5-2,,,,,1.248269896,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS03E273233,ADORA2A_ENTPD1,simple:P29274,simple:P49961,ENSG00000128271,ADORA2A,ENSG00000138185,ENTPD1,FALSE,TRUE,FALSE,curated,FALSE,0.022,DCs.CD8_ex_T_cells,1.385,ADORA2A_ENTPD1-DCs.CD8_ex_T_cells,1.385,1.442,1.041155235,0.5-2,1.763,1.512,0.857629041,0.5-2,0.823728309,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS00561BBD7,PVR_TIGIT,simple:P15151,simple:Q495A1,ENSG00000073008,PVR,ENSG00000181847,TIGIT,TRUE,TRUE,FALSE,curated,FALSE,0.028,DCs.CD8_ex_T_cells,3.322,PVR_TIGIT-DCs.CD8_ex_T_cells,3.322,4.661,1.403070439,0.5-2,5.847,5.508,0.94202155,0.5-2,0.671400041,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS0B84DAE3D,PVR_CD96,simple:P15151,simple:P40200,ENSG00000073008,PVR,ENSG00000153283,CD96,TRUE,TRUE,TRUE,curated,FALSE,0.043,DCs.CD8_ex_T_cells,1.7,PVR_CD96-DCs.CD8_ex_T_cells,1.7,1.86,1.094117647,0.5-2,1.691,1.651,0.976345358,0.5-2,0.892358661,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS0AD0ED887,TNFRSF11B_TNFSF10,simple:O00300,simple:P50591,ENSG00000164761,TNFRSF11B,ENSG00000121858,TNFSF10,TRUE,FALSE,FALSE,curated,FALSE,0.059,DCs.CD8_ex_T_cells,0.92,TNFRSF11B_TNFSF10-DCs.CD8_ex_T_cells,0.92,1.642,1.784782609,0.5-2,,,,,0.560292326,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS0E23CEB91,LGALS9_HAVCR2,simple:O00182,simple:Q8TDQ0,ENSG00000168961,LGALS9,ENSG00000135077,HAVCR2,TRUE,FALSE,TRUE,curated,FALSE,0.059,DCs.CD8_ex_T_cells,0.754,LGALS9_HAVCR2-DCs.CD8_ex_T_cells,0.754,1.479,1.961538462,0.5-2,1.297,1.36,1.048573631,0.5-2,0.534566949,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS083296041,CD40_CD40LG,simple:P25942,simple:P29965,ENSG00000101017,CD40,ENSG00000102245,CD40LG,TRUE,TRUE,FALSE,curated,FALSE,0.062,DCs.CD8_ex_T_cells,3.143,CD40_CD40LG-DCs.CD8_ex_T_cells,3.143,2.809,0.893732103,0.5-2,,,,,1.118903524,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS09C4FCB90,ICAM1_SPN,simple:P05362,simple:P16150,ENSG00000090339,ICAM1,ENSG00000197471,SPN,FALSE,TRUE,FALSE,curated,FALSE,0.077,DCs.CD8_ex_T_cells,1.284,ICAM1_SPN-DCs.CD8_ex_T_cells,1.284,1.662,1.294392523,0.5-2,,,,,0.772563177,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS0E9A581F8,ICAM1_ITGAL,simple:P05362,simple:P20701,ENSG00000090339,ICAM1,ENSG00000005844,ITGAL,FALSE,TRUE,TRUE,curated,FALSE,0.108,DCs.CD8_ex_T_cells,1.285,ICAM1_ITGAL-DCs.CD8_ex_T_cells,1.285,1.731,1.347081712,0.5-2,,,,,0.742345465,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SC0F4AC5AA2,ICAM1_aLb2 complex,simple:P05362,complex:aLb2 complex,ENSG00000090339,ICAM1,,#N/A,FALSE,TRUE,FALSE,curated,TRUE,0.108,DCs.CD8_ex_T_cells,1.285,ICAM1_aLb2 complex-DCs.CD8_ex_T_cells,1.285,1.731,1.347081712,0.5-2,,,,,0.742345465,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS014958F32,LGALS9_CD47,simple:O00182,simple:Q08722,ENSG00000168961,LGALS9,ENSG00000196776,CD47,TRUE,FALSE,TRUE,InnateDB-All,FALSE,0.114,DCs.CD8_ex_T_cells,0.889,LGALS9_CD47-DCs.CD8_ex_T_cells,0.889,1.214,1.365579303,0.5-2,0.935,1.363,1.457754011,0.5-2,1.067498612,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS0339AE950,SIRPA_CD47,simple:P78324,simple:Q08722,ENSG00000198053,SIRPA,ENSG00000196776,CD47,FALSE,TRUE,TRUE,curated,FALSE,0.13,DCs.CD8_ex_T_cells,1.271,SIRPA_CD47-DCs.CD8_ex_T_cells,1.271,1.427,1.122738002,0.5-2,0.87,1.427,1.640229885,0.5-2,1.46091954,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS09808DEAE,CD74_APP,simple:P04233,simple:P05067,ENSG00000019582,CD74,ENSG00000142192,APP,FALSE,TRUE,FALSE,curated,FALSE,0.13,DCs.CD8_ex_T_cells,102.119,CD74_APP-DCs.CD8_ex_T_cells,102.119,116.281,1.138681342,0.5-2,,,,,0.878208822,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS0302E8E8F,CD74_COPA,simple:P04233,simple:P53621,ENSG00000019582,CD74,ENSG00000122218,COPA,TRUE,TRUE,FALSE,"IMEx,IntAct",FALSE,0.222,DCs.CD8_ex_T_cells,102.214,CD74_COPA-DCs.CD8_ex_T_cells,102.214,116.345,1.138249164,0.5-2,143.721,113.426,0.789209649,0.5-2,0.693354034,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS0ABC5C1B8,CD74_MIF,simple:P04233,simple:P14174,ENSG00000019582,CD74,ENSG00000240972,MIF,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,0.225,DCs.CD8_ex_T_cells,104.71,CD74_MIF-DCs.CD8_ex_T_cells,104.71,120.066,1.14665266,0.5-2,146.766,116.453,0.793460338,0.5-2,0.691979678,0.5-2,0.5-2,DCs,CD8_ex_T_cells
CPI-SS00561BBD7,PVR_TIGIT,simple:P15151,simple:Q495A1,ENSG00000073008,PVR,ENSG00000181847,TIGIT,TRUE,TRUE,FALSE,curated,FALSE,0.028,DCs.CD8_mem_T_cells,1.575,PVR_TIGIT-DCs.CD8_mem_T_cells,1.575,1.451,0.921269841,0.5-2,,,,,1.085458305,0.5-2,0.5-2,DCs,CD8_mem_T_cells
CPI-SS06A999D25,PLD2_ARF1,simple:O14939,simple:P84077,ENSG00000129219,PLD2,ENSG00000143761,ARF1,FALSE,FALSE,FALSE,guidetopharmacology.org,FALSE,0.028,DCs.CD8_mem_T_cells,2.21,PLD2_ARF1-DCs.CD8_mem_T_cells,2.21,2.213,1.001357466,0.5-2,2.213,2.417,1.092182558,0.5-2,1.090701967,0.5-2,0.5-2,DCs,CD8_mem_T_cells
CPI-SS0B84DAE3D,PVR_CD96,simple:P15151,simple:P40200,ENSG00000073008,PVR,ENSG00000153283,CD96,TRUE,TRUE,TRUE,curated,FALSE,0.043,DCs.CD8_mem_T_cells,1.524,PVR_CD96-DCs.CD8_mem_T_cells,1.524,1.42,0.93175853,0.5-2,1.798,2.242,1.246941046,0.5-2,1.338266306,0.5-2,0.5-2,DCs,CD8_mem_T_cells
CPI-SS0AD0ED887,TNFRSF11B_TNFSF10,simple:O00300,simple:P50591,ENSG00000164761,TNFRSF11B,ENSG00000121858,TNFSF10,TRUE,FALSE,FALSE,curated,FALSE,0.059,DCs.CD8_mem_T_cells,0.72,TNFRSF11B_TNFSF10-DCs.CD8_mem_T_cells,0.72,1.198,1.663888889,0.5-2,,,,,0.601001669,0.5-2,0.5-2,DCs,CD8_mem_T_cells
CPI-SS09C4FCB90,ICAM1_SPN,simple:P05362,simple:P16150,ENSG00000090339,ICAM1,ENSG00000197471,SPN,FALSE,TRUE,FALSE,curated,FALSE,0.077,DCs.CD8_mem_T_cells,1.393,ICAM1_SPN-DCs.CD8_mem_T_cells,1.393,1.632,1.171572146,0.5-2,,,,,0.853553922,0.5-2,0.5-2,DCs,CD8_mem_T_cells
CPI-SS0703338F5,LGALS9_CD44,simple:O00182,simple:P16070,ENSG00000168961,LGALS9,ENSG00000026508,CD44,TRUE,FALSE,TRUE,InnateDB,FALSE,0.096,DCs.CD8_mem_T_cells,4.591,LGALS9_CD44-DCs.CD8_mem_T_cells,4.591,3.933,0.856676105,0.5-2,5.362,5.195,0.968854905,0.5-2,1.130946573,0.5-2,0.5-2,DCs,CD8_mem_T_cells
CPI-SS014958F32,LGALS9_CD47,simple:O00182,simple:Q08722,ENSG00000168961,LGALS9,ENSG00000196776,CD47,TRUE,FALSE,TRUE,InnateDB-All,FALSE,0.114,DCs.CD8_mem_T_cells,0.91,LGALS9_CD47-DCs.CD8_mem_T_cells,0.91,1.068,1.173626374,0.5-2,1.003,1.252,1.248255234,0.5-2,1.063588261,0.5-2,0.5-2,DCs,CD8_mem_T_cells
CPI-SS0A4F27388,TNFRSF1A_FASLG,simple:P19438,simple:P48023,ENSG00000067182,TNFRSF1A,ENSG00000117560,FASLG,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,0.123,DCs.CD8_mem_T_cells,0.926,TNFRSF1A_FASLG-DCs.CD8_mem_T_cells,0.926,1.026,1.107991361,0.5-2,,,,,0.902534113,0.5-2,0.5-2,DCs,CD8_mem_T_cells
CPI-SS0339AE950,SIRPA_CD47,simple:P78324,simple:Q08722,ENSG00000198053,SIRPA,ENSG00000196776,CD47,FALSE,TRUE,TRUE,curated,FALSE,0.13,DCs.CD8_mem_T_cells,1.291,SIRPA_CD47-DCs.CD8_mem_T_cells,1.291,1.281,0.992254067,0.5-2,0.938,1.317,1.404051173,0.5-2,1.415011759,0.5-2,0.5-2,DCs,CD8_mem_T_cells
CPI-SS0302E8E8F,CD74_COPA,simple:P04233,simple:P53621,ENSG00000019582,CD74,ENSG00000122218,COPA,TRUE,TRUE,FALSE,"IMEx,IntAct",FALSE,0.222,DCs.CD8_mem_T_cells,102.186,CD74_COPA-DCs.CD8_mem_T_cells,102.186,116.545,1.140518271,0.5-2,143.74,113.43,0.789133157,0.5-2,0.69190751,0.5-2,0.5-2,DCs,CD8_mem_T_cells
CPI-SS061A7E099,CD55_ADGRE5,simple:P08174,simple:P48960,ENSG00000196352,CD55,ENSG00000123146,ADGRE5,TRUE,TRUE,TRUE,curated,FALSE,0.225,DCs.CD8_mem_T_cells,1.791,CD55_ADGRE5-DCs.CD8_mem_T_cells,1.791,1.785,0.996649916,0.5-2,,,,,1.003361345,0.5-2,0.5-2,DCs,CD8_mem_T_cells
CPI-SS0ABC5C1B8,CD74_MIF,simple:P04233,simple:P14174,ENSG00000019582,CD74,ENSG00000240972,MIF,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,0.225,DCs.CD8_mem_T_cells,104.218,CD74_MIF-DCs.CD8_mem_T_cells,104.218,118.985,1.141693374,0.5-2,146.163,116.051,0.793983429,0.5-2,0.695443669,0.5-2,0.5-2,DCs,CD8_mem_T_cells
CPI-SS08F13AD5C,CD80_CD274,simple:P33681,simple:Q9NZQ7,ENSG00000121594,CD80,ENSG00000120217,CD274,FALSE,TRUE,TRUE,curated,FALSE,0.006,DCs.DCs,1.532,CD80_CD274-DCs.DCs,1.532,1.256,0.819843342,0.5-2,1.095,1.489,1.359817352,0.5-2,1.658630719,0.5-2,0.5-2,DCs,DCs
CPI-SS077B160B9,IL15_IL15RA,simple:P40933,simple:Q13261,ENSG00000164136,IL15,ENSG00000134470,IL15RA,TRUE,FALSE,TRUE,guidetopharmacology.org,FALSE,0.012,DCs.DCs,1.253,IL15_IL15RA-DCs.DCs,1.253,1.86,1.48443735,0.5-2,,,,,0.673655914,0.5-2,0.5-2,DCs,DCs
CPI-SC047CEF2DD,CRLF2_TSLPR,simple:Q9HC73,complex:TSLPR,ENSG00000205755,CRLF2,,#N/A,TRUE,TRUE,TRUE,curated,FALSE,0.028,DCs.DCs,1.843,CRLF2_TSLPR-DCs.DCs,1.843,1.172,0.635919696,0.5-2,3.048,1.879,0.616469816,0.5-2,0.969414566,0.5-2,0.5-2,DCs,DCs
CPI-SS098EFF959,CCR7_CCL19,simple:P32248,simple:Q99731,ENSG00000126353,CCR7,ENSG00000172724,CCL19,TRUE,TRUE,FALSE,curated,FALSE,0.028,DCs.DCs,14.28,CCR7_CCL19-DCs.DCs,14.28,14.635,1.024859944,0.5-2,11.027,20.691,1.876394305,0.5-2,1.830878762,0.5-2,0.5-2,DCs,DCs
CPI-SS05D23BCE8,HLA-DPB1_TNFSF13B,simple:HLADPB1,simple:Q9Y275,ENSG00000223865,HLA-DPB1,ENSG00000102524,TNFSF13B,TRUE,TRUE,FALSE,InnateDB-All,FALSE,0.04,DCs.DCs,23.079,HLA-DPB1_TNFSF13B-DCs.DCs,23.079,28.816,1.248580961,0.5-2,38.36,31.148,0.811991658,0.5-2,0.650331603,0.5-2,0.5-2,DCs,DCs
CPI-SS03133B4F2,TFRC_TNFSF13B,simple:P02786,simple:Q9Y275,ENSG00000072274,TFRC,ENSG00000102524,TNFSF13B,TRUE,TRUE,FALSE,"IMEx,IntAct",FALSE,0.046,DCs.DCs,3.476,TFRC_TNFSF13B-DCs.DCs,3.476,5.211,1.499136939,0.5-2,5.297,6.498,1.226732113,0.5-2,0.818292233,0.5-2,0.5-2,DCs,DCs
CPI-SS0F00D756A,CD40_TNFSF13B,simple:P25942,simple:Q9Y275,ENSG00000101017,CD40,ENSG00000102524,TNFSF13B,TRUE,TRUE,FALSE,"I2D,InnateDB",FALSE,0.056,DCs.DCs,5.675,CD40_TNFSF13B-DCs.DCs,5.675,7.228,1.273656388,0.5-2,7.379,8.476,1.148665131,0.5-2,0.901864225,0.5-2,0.5-2,DCs,DCs
CPI-SS0339AE950,SIRPA_CD47,simple:P78324,simple:Q08722,ENSG00000198053,SIRPA,ENSG00000196776,CD47,FALSE,TRUE,TRUE,curated,FALSE,0.13,DCs.DCs,1.096,SIRPA_CD47-DCs.DCs,1.096,1.105,1.008211679,0.5-2,,,,,0.991855203,0.5-2,0.5-2,DCs,DCs
CPI-SS09808DEAE,CD74_APP,simple:P04233,simple:P05067,ENSG00000019582,CD74,ENSG00000142192,APP,FALSE,TRUE,FALSE,curated,FALSE,0.13,DCs.DCs,102.403,CD74_APP-DCs.DCs,102.403,116.363,1.136324131,0.5-2,143.357,113.496,0.791701835,0.5-2,0.696721836,0.5-2,0.5-2,DCs,DCs
CPI-SS0A76A8E97,HLA-F_LILRB2,simple:P30511,simple:Q8N423,ENSG00000204642,HLA-F,ENSG00000274513,LILRB2,FALSE,FALSE,TRUE,curated,FALSE,0.151,DCs.DCs,1.137,HLA-F_LILRB2-DCs.DCs,1.137,1.161,1.021108179,0.5-2,,,,,0.979328166,0.5-2,0.5-2,DCs,DCs
CPI-SS0302E8E8F,CD74_COPA,simple:P04233,simple:P53621,ENSG00000019582,CD74,ENSG00000122218,COPA,TRUE,TRUE,FALSE,"IMEx,IntAct",FALSE,0.222,DCs.DCs,102.027,CD74_COPA-DCs.DCs,102.027,116.155,1.138473149,0.5-2,143.507,113.184,0.788700203,0.5-2,0.69277014,0.5-2,0.5-2,DCs,DCs
CPI-SS0ABC5C1B8,CD74_MIF,simple:P04233,simple:P14174,ENSG00000019582,CD74,ENSG00000240972,MIF,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,0.225,DCs.DCs,104.444,CD74_MIF-DCs.DCs,104.444,117.843,1.128288844,0.5-2,144.39,114.288,0.791522959,0.5-2,0.701525113,0.5-2,0.5-2,DCs,DCs
CPI-SS0C4E86714,TNFRSF1B_GRN,simple:P20333,simple:P28799,ENSG00000028137,TNFRSF1B,ENSG00000030582,GRN,TRUE,TRUE,FALSE,"IMEx,InnateDB-All,MINT",FALSE,0.272,DCs.DCs,1.949,TNFRSF1B_GRN-DCs.DCs,1.949,2.186,1.121600821,0.5-2,,,,,0.8915828,0.5-2,0.5-2,DCs,DCs
CPI-SS0DA033F03,TNFRSF1A_GRN,simple:P19438,simple:P28799,ENSG00000067182,TNFRSF1A,ENSG00000030582,GRN,TRUE,TRUE,FALSE,"IMEx,InnateDB-All,MINT",FALSE,0.275,DCs.DCs,1.344,TNFRSF1A_GRN-DCs.DCs,1.344,1.735,1.290922619,0.5-2,1.516,1.612,1.063324538,0.5-2,0.823693475,0.5-2,0.5-2,DCs,DCs
CPI-SS0911EECCC,CXCL8_ACKR1,simple:P10145,simple:Q16570,ENSG00000169429,CXCL8,ENSG00000213088,ACKR1,TRUE,FALSE,TRUE,curated,FALSE,0.012,DCs.Endothelial,11.696,CXCL8_ACKR1-DCs.Endothelial,11.696,5.785,0.494613543,>2 or <0.5,,,,,2.021780467,>2 or <0.5,>2 or <0.5,DCs,Endothelial
CPI-SS03E273233,ADORA2A_ENTPD1,simple:P29274,simple:P49961,ENSG00000128271,ADORA2A,ENSG00000138185,ENTPD1,FALSE,TRUE,FALSE,curated,FALSE,0.022,DCs.Endothelial,0.711,ADORA2A_ENTPD1-DCs.Endothelial,0.711,0.644,0.905766526,0.5-2,,,,,1.104037267,0.5-2,0.5-2,DCs,Endothelial
CPI-SS06A999D25,PLD2_ARF1,simple:O14939,simple:P84077,ENSG00000129219,PLD2,ENSG00000143761,ARF1,FALSE,FALSE,FALSE,guidetopharmacology.org,FALSE,0.028,DCs.Endothelial,2.382,PLD2_ARF1-DCs.Endothelial,2.382,2.151,0.90302267,0.5-2,,,,,1.107391911,0.5-2,0.5-2,DCs,Endothelial
CPI-SS0BC7CD11B,LGALS9_MET,simple:O00182,simple:P08581,ENSG00000168961,LGALS9,ENSG00000105976,MET,TRUE,FALSE,TRUE,InnateDB-All,FALSE,0.031,DCs.Endothelial,0.59,LGALS9_MET-DCs.Endothelial,0.59,0.789,1.337288136,0.5-2,,,,,0.747782002,0.5-2,0.5-2,DCs,Endothelial
CPI-SS027CDEA08,NOTCH2_DLL4,simple:Q04721,simple:Q9NR61,ENSG00000134250,NOTCH2,ENSG00000128917,DLL4,FALSE,TRUE,FALSE,curated,FALSE,0.034,DCs.Endothelial,0.815,NOTCH2_DLL4-DCs.Endothelial,0.815,0.829,1.017177914,0.5-2,,,,,0.983112183,0.5-2,0.5-2,DCs,Endothelial
CPI-SS02770D68F,NOTCH2_JAG2,simple:Q04721,simple:Q9Y219,ENSG00000134250,NOTCH2,ENSG00000184916,JAG2,FALSE,TRUE,FALSE,curated,FALSE,0.034,DCs.Endothelial,0.57,NOTCH2_JAG2-DCs.Endothelial,0.57,0.646,1.133333333,0.5-2,,,,,0.882352941,0.5-2,0.5-2,DCs,Endothelial
CPI-SS06F83AE58,CD44_SELE,simple:P16070,simple:P16581,ENSG00000026508,CD44,ENSG00000007908,SELE,FALSE,TRUE,FALSE,curated,FALSE,0.049,DCs.Endothelial,4.025,CD44_SELE-DCs.Endothelial,4.025,8.04,1.997515528,0.5-2,7.422,5.264,0.709242792,0.5-2,0.355062467,0.5-2,>2 or <0.5,DCs,Endothelial
CPI-SS0AD0ED887,TNFRSF11B_TNFSF10,simple:O00300,simple:P50591,ENSG00000164761,TNFRSF11B,ENSG00000121858,TNFSF10,TRUE,FALSE,FALSE,curated,FALSE,0.059,DCs.Endothelial,1.397,TNFRSF11B_TNFSF10-DCs.Endothelial,1.397,1.631,1.16750179,0.5-2,,,,,0.856529736,0.5-2,0.5-2,DCs,Endothelial
CPI-SS0D22A09AD,NRP2_PGF,simple:O60462,simple:P49763,ENSG00000118257,NRP2,ENSG00000119630,PGF,TRUE,TRUE,FALSE,curated,FALSE,0.059,DCs.Endothelial,2.992,NRP2_PGF-DCs.Endothelial,2.992,3.077,1.028409091,0.5-2,,,,,0.972375691,0.5-2,0.5-2,DCs,Endothelial
CPI-SS0A9FB762A,LGALS9_PTPRK,simple:O00182,simple:Q15262,ENSG00000168961,LGALS9,ENSG00000273993,PTPRK,TRUE,FALSE,TRUE,InnateDB-All,FALSE,0.077,DCs.Endothelial,1.136,LGALS9_PTPRK-DCs.Endothelial,1.136,1.548,1.362676056,0.5-2,1.183,1.852,1.565511412,0.5-2,1.148850752,0.5-2,0.5-2,DCs,Endothelial
CPI-SS0339AE950,SIRPA_CD47,simple:P78324,simple:Q08722,ENSG00000198053,SIRPA,ENSG00000196776,CD47,FALSE,TRUE,TRUE,curated,FALSE,0.13,DCs.Endothelial,1.108,SIRPA_CD47-DCs.Endothelial,1.108,1.113,1.004512635,0.5-2,,,,,0.995507637,0.5-2,0.5-2,DCs,Endothelial
CPI-SS09808DEAE,CD74_APP,simple:P04233,simple:P05067,ENSG00000019582,CD74,ENSG00000142192,APP,FALSE,TRUE,FALSE,curated,FALSE,0.13,DCs.Endothelial,105.769,CD74_APP-DCs.Endothelial,105.769,120.62,1.140409761,0.5-2,146.029,116.924,0.800690274,0.5-2,0.702107524,0.5-2,0.5-2,DCs,Endothelial
CPI-SS01A07768A,CD46_JAG1,simple:P15529,simple:P78504,ENSG00000117335,CD46,ENSG00000101384,JAG1,FALSE,TRUE,FALSE,curated,FALSE,0.198,DCs.Endothelial,0.935,CD46_JAG1-DCs.Endothelial,0.935,0.711,0.760427807,0.5-2,,,,,1.315049227,0.5-2,0.5-2,DCs,Endothelial
